,runstring,instability_time,shadow_instability_time,Stable
1163,0001163.bin,12270.921792210163,12051.193826764375,False
1164,0001164.bin,999000000.0049607,999000000.0049607,True
1165,0001165.bin,69937904.07217972,664.0682796220294,False
1166,0001166.bin,25098851.434142705,208243085.0114131,False
1167,0001167.bin,1000000000.0,1000000000.0,True
1168,0001168.bin,1000000000.0,1000000000.0,True
1169,0001169.bin,609739979.0461658,1000000000.0,False
1170,0001170.bin,437515.58373895043,2253172.832847136,False
1171,0001171.bin,155893747.92556998,77738194.17210338,False
1172,0001172.bin,1097720.661133324,3891.883523574166,False
1173,0001173.bin,28591.620859559735,68038.87016282161,False
1174,0001174.bin,154309.30713660052,13135.492273306838,False
1175,0001175.bin,421056.2513215068,373411.0669794473,False
1176,0001176.bin,1347615.8603095505,1468719.4329242017,False
1177,0001177.bin,359982472.4347133,475624280.1562898,False
1178,0001178.bin,15599.611675175865,22854.75681580887,False
1179,0001179.bin,1000000000.0,1000000000.0,True
1180,0001180.bin,249589.38743892076,1184944.5230879546,False
1181,0001181.bin,22440.76203178829,48223.20433081954,False
1182,0001182.bin,11307740.947878422,11979.071231138032,False
1183,0001183.bin,86029.75118665412,21252.471254760534,False
1184,0001184.bin,23400.699230348608,9214.337091110607,False
1185,0001185.bin,89272.04637602027,56646.40989681726,False
1186,0001186.bin,18455.90202089036,23213.360615004003,False
1187,0001187.bin,24147.4556155157,23215.64692206997,False
1188,0001188.bin,115161912.32148522,786984700.5257318,False
1189,0001189.bin,3809449.310313153,21762368.985793147,False
1190,0001190.bin,41563.05328219721,72231.47234845767,False
1191,0001191.bin,999000000.0049603,999000000.0049603,True
1192,0001192.bin,999000000.0049603,999000000.0049603,True
1193,0001193.bin,1030018.5708199451,907295.0119040626,False
1194,0001194.bin,7040653.427112674,5700845.196245571,False
1195,0001195.bin,115683.32704354177,2119836.097104222,False
1196,0001196.bin,12511636.190622248,53496719.33191785,False
1197,0001197.bin,187721.60645174162,211821.18818797293,False
1198,0001198.bin,37145.14592746774,53901.109366273995,False
1199,0001199.bin,24228132.540335372,5797549.819380357,False
1200,0001200.bin,20989.09560896451,198123.09116850636,False
1201,0001201.bin,999000000.0049609,999000000.0049609,True
1202,0001202.bin,38169.584698316394,22001.132895815957,False
1203,0001203.bin,25594660.38325245,180385150.1934864,False
1204,0001204.bin,41414.72045100743,49431.067282226235,False
1205,0001205.bin,999000000.0049603,999000000.0049603,True
1206,0001206.bin,1000000000.0,1000000000.0,True
1207,0001207.bin,435122305.7826742,1000000000.0,False
1208,0001208.bin,7937936.60075914,2469273.2957762596,False
1209,0001209.bin,10638.741034223556,1716.3237862385997,False
1210,0001210.bin,1606279.947781488,1611577.0787851324,False
1211,0001211.bin,999000000.0049609,999000000.0049609,True
1212,0001212.bin,1000000000.0,1000000000.0,True
1213,0001213.bin,236367547.02851883,238468928.87672415,False
1214,0001214.bin,68823.66238388722,23468.214570826887,False
1215,0001215.bin,999000000.0049609,999000000.0049609,True
1216,0001216.bin,1513950.9353354056,4424668.632481246,False
1217,0001217.bin,1000000000.0,1000000000.0,True
1218,0001218.bin,520158900.2281483,275695956.6578827,False
1219,0001219.bin,19259.81608270662,1161.270784443851,False
1220,0001220.bin,755202531.4952006,553124409.666238,False
1221,0001221.bin,999000000.0049603,999000000.0049603,True
1222,0001222.bin,59276.355843553574,7703.088120507122,False
1223,0001223.bin,333110660.5236064,379481348.30399024,False
1224,0001224.bin,123310.44741720622,43637.01091959313,False
1225,0001225.bin,13512956.659164485,4229435.917756,False
1226,0001226.bin,999000000.0049609,999000000.0049609,True
1227,0001227.bin,819778.1568220023,254869.71753192626,False
1228,0001228.bin,1000000000.0,1000000000.0,True
1229,0001229.bin,999000000.0049609,999000000.0049609,True
1230,0001230.bin,186478.271099789,73052.0487392149,False
1231,0001231.bin,1000000000.0,1000000000.0,True
1232,0001232.bin,9928014.245830212,21893492.908597387,False
1233,0001233.bin,88024.27697399908,108575.02516887971,False
1234,0001234.bin,60349.36131905615,112422.87996170887,False
1235,0001235.bin,1000000000.0,1000000000.0,True
1236,0001236.bin,999000000.0049607,999000000.0049607,True
1237,0001237.bin,325135.62398940447,1054596.5103061737,False
1238,0001238.bin,10887.87922238155,11686.908900920504,False
1239,0001239.bin,1000000000.0,1000000000.0,True
1240,0001240.bin,47695.96806489061,34419.140442924574,False
1241,0001241.bin,1327537.6847896243,82326.4533542537,False
1242,0001242.bin,2563438.905623189,1139547.3326959056,False
1243,0001243.bin,741168349.967433,871946726.8687209,False
1244,0001244.bin,11723.351249911355,11859.594366433235,False
1245,0001245.bin,14917519.51495896,63861762.2826303,False
1246,0001246.bin,1000000000.0,1000000000.0,True
1247,0001247.bin,548687.4033269621,981963.5141361939,False
1248,0001248.bin,2277138.561777472,2410190.51372559,False
1249,0001249.bin,999000000.0049608,999000000.0049608,True
1250,0001250.bin,4684342.124526409,8751238.969753599,False
1251,0001251.bin,337562.5342799273,221698.65825331153,False
1252,0001252.bin,291232.0111420902,810948.1271919165,False
1253,0001253.bin,5306014.5137702245,16432018.095413288,False
1254,0001254.bin,54381.16456819538,56199.748634472526,False
1255,0001255.bin,265645.25594116776,40547523.63289246,False
1256,0001256.bin,999000000.0049609,999000000.0049609,True
1257,0001257.bin,1000000000.0,1000000000.0,True
1258,0001258.bin,896886.4258139646,568662.5909712447,False
1259,0001259.bin,1000000000.0,1000000000.0,True
1260,0001260.bin,999000000.004961,999000000.004961,True
1261,0001261.bin,1981728.115625731,917072.7504510202,False
1262,0001262.bin,11557055.251852732,4751638.845792077,False
1263,0001263.bin,245842.09551599904,636005.3496949088,False
1264,0001264.bin,39941.645879892945,18639.187637345305,False
1265,0001265.bin,2328328.769321133,752683.8434653904,False
1266,0001266.bin,1000000000.0,1000000000.0,True
1267,0001267.bin,131143.0582987216,194013.10780640776,False
1268,0001268.bin,1534713.8944650518,1584356.3414015626,False
1269,0001269.bin,54186.516698402025,56472.58127773509,False
1270,0001270.bin,810324.5889031636,548903.9096772244,False
1271,0001271.bin,76464246.03496663,47430530.63723756,False
1272,0001272.bin,16630644.659784991,14191945.13862894,False
1273,0001273.bin,200887.3403348879,223660.27507530575,False
1274,0001274.bin,1000000000.0,1000000000.0,True
1275,0001275.bin,16067.161470165893,59141.81013679473,False
1276,0001276.bin,58130.39638802165,59254.67056743847,False
1277,0001277.bin,1000000000.0,1000000000.0,True
1278,0001278.bin,2026716.715230823,25898106.715803966,False
1279,0001279.bin,945439.2046162023,2678421.860995314,False
1280,0001280.bin,25285.447637092206,5534.768355551464,False
1281,0001281.bin,999000000.0049607,999000000.0049607,True
1282,0001282.bin,176545.9643058721,202284.79356772918,False
1283,0001283.bin,1000000000.0,1000000000.0,True
1284,0001284.bin,1000000000.0,1000000000.0,True
1285,0001285.bin,59360.74135891502,14446.308324460631,False
1286,0001286.bin,23973.419150373116,59956.220426675885,False
1287,0001287.bin,28301.883400472765,12490.788321720584,False
1288,0001288.bin,1000000000.0,1000000000.0,True
1289,0001289.bin,999000000.0049609,999000000.0049609,True
1290,0001290.bin,12036023.247091612,20422050.532970946,False
1291,0001291.bin,55290.35267828538,9768.004452252027,False
1292,0001292.bin,1000000000.0,1000000000.0,True
1293,0001293.bin,48905.8748362506,4959.623564396415,False
1294,0001294.bin,33202334.957395837,38599860.93472768,False
1295,0001295.bin,686129.6181898863,461817.9539837716,False
1296,0001296.bin,19494.231839000426,79016.9545935406,False
1297,0001297.bin,38355.537673054,12890.33780200621,False
1298,0001298.bin,56846.73889326053,21573.212423302637,False
1299,0001299.bin,26461841.044038005,19095757.464027748,False
1300,0001300.bin,951618.295852669,945219.0609592563,False
1301,0001301.bin,10863.145536849723,9506.741908441194,False
1302,0001302.bin,40191901.35364922,999000000.0049607,False
1303,0001303.bin,18996710.04497284,10843598.614784788,False
1304,0001304.bin,999000000.0049608,999000000.0049608,True
1305,0001305.bin,11790041.824575126,37458649.565043055,False
1306,0001306.bin,584680.4928659527,269325.5521388395,False
1307,0001307.bin,355830859.6447953,499602502.3453994,False
1308,0001308.bin,42902.30960789227,24340.198229379876,False
1309,0001309.bin,32125.558763220088,31870.670166381035,False
1310,0001310.bin,164131.83655031162,64290.365804334564,False
1311,0001311.bin,1000000000.0,1000000000.0,True
1312,0001312.bin,149173.77649113614,36534150.984226905,False
1313,0001313.bin,719404105.5057949,27770268.66893806,False
1314,0001314.bin,907467935.2300297,872436071.4957701,False
1315,0001315.bin,68222.98716370277,69411.83219723862,False
1316,0001316.bin,247751.30048054652,489323.5097107176,False
1317,0001317.bin,69271.2935946846,12302.341193859158,False
1318,0001318.bin,81784.73714357063,3018.8259935205288,False
1319,0001319.bin,375284.34921023884,250053.26528629617,False
1320,0001320.bin,1000000000.0,1000000000.0,True
1321,0001321.bin,569495.464919938,3519757.472410068,False
1322,0001322.bin,182802.4435932022,683114.0138203953,False
1323,0001323.bin,210382.71999200052,768695.5446182262,False
1324,0001324.bin,1704204.0732532039,327000.2459661558,False
1325,0001325.bin,298307.9929486764,152233.99849957429,False
1326,0001326.bin,999000000.0049603,999000000.0049603,True
1327,0001327.bin,20811.80288830367,67259.65514535729,False
1328,0001328.bin,999000000.0049603,999000000.0049603,True
1329,0001329.bin,999000000.0049605,999000000.0049605,True
1330,0001330.bin,86464.84234960216,87717.80790404697,False
1331,0001331.bin,22045.681242586143,4199.807516140401,False
1332,0001332.bin,6124013.892802395,1791600.3781868513,False
1333,0001333.bin,22395.24373656585,33257.21147894365,False
1334,0001334.bin,1000000000.0,1000000000.0,True
1335,0001335.bin,999000000.0049603,999000000.0049603,True
1336,0001336.bin,1000000000.0,131360172.52768144,True
1337,0001337.bin,16299.775893619864,148171.02299640252,False
1338,0001338.bin,999000000.0049609,999000000.0049609,True
1339,0001339.bin,38055.4079090587,64430.48871469482,False
1340,0001340.bin,1199904.6616583737,795029.4718081685,False
1341,0001341.bin,999000000.004961,999000000.004961,True
1342,0001342.bin,52033.64682619748,79406.35425617578,False
1343,0001343.bin,115183.80359053926,48863.09318129509,False
1344,0001344.bin,54042.30614813506,23948.997233986636,False
1345,0001345.bin,1000000000.0,1000000000.0,True
1346,0001346.bin,999000000.0049605,999000000.0049605,True
1347,0001347.bin,25284.304483559205,25315.238910982047,False
1348,0001348.bin,14208.7402356971,21035.306724509945,False
1349,0001349.bin,17695740.94184372,3415696.6216232614,False
1350,0001350.bin,91292.58756650011,90251.6596719601,False
1351,0001351.bin,1000000000.0,12006301.359050963,True
1352,0001352.bin,20077.240140821745,20027.11459045125,False
1353,0001353.bin,338408.50253552815,1603962.6023567733,False
1354,0001354.bin,128153144.86569521,139614632.61681673,False
1355,0001355.bin,262665809.73443487,41575651.77269847,False
1356,0001356.bin,1000000000.0,1000000000.0,True
1357,0001357.bin,195602793.16456085,471083336.6510095,False
1358,0001358.bin,176598.86113754573,359401.9629169117,False
1359,0001359.bin,45244684.44278003,40419084.838893965,False
1360,0001360.bin,609761313.6582286,1000000000.0,False
1361,0001361.bin,211374.94261782226,242324.6813763041,False
1362,0001362.bin,10476.032181362309,862.6305842021645,False
1363,0001363.bin,21281.119375117414,27758.365857063574,False
1364,0001364.bin,1000000000.0,1000000000.0,True
1365,0001365.bin,97227.32109575204,227162.41252687536,False
1366,0001366.bin,89745.55442588776,101893.22348515864,False
1367,0001367.bin,2881621.9401817145,21959998.31797632,False
1368,0001368.bin,1000000000.0,1000000000.0,True
1369,0001369.bin,128757.36615691731,311071.09430101543,False
1370,0001370.bin,140791825.97405314,43758442.31808008,False
1371,0001371.bin,14791.540691421525,9347.912849388877,False
1372,0001372.bin,999000000.0049607,999000000.0049607,True
1373,0001373.bin,3214792.9993287586,4712514.6931141615,False
1374,0001374.bin,57236.207837928116,22582.09737768438,False
1375,0001375.bin,57190.273850502235,25730.723258697162,False
1376,0001376.bin,31251.42736166577,9223.586242422933,False
1377,0001377.bin,1000000000.0,1000000000.0,True
1378,0001378.bin,999000000.0049605,999000000.0049605,True
1379,0001379.bin,379686.49490261584,1415661.24321894,False
1380,0001380.bin,91686.42127920358,10562.773285804413,False
1381,0001381.bin,171416421.59783512,124388139.69461343,False
1382,0001382.bin,213264674.2967761,223933470.75856692,False
1383,0001383.bin,999000000.0049608,999000000.0049608,True
1384,0001384.bin,6283418.097215053,883884.3014938281,False
1385,0001385.bin,25327.848240861,38027.27940393816,False
1386,0001386.bin,2537099.4010526338,3754082.2622321686,False
1387,0001387.bin,110678.77408017193,61707.53163957361,False
1388,0001388.bin,1000000000.0,1000000000.0,True
1389,0001389.bin,1000000000.0,334559204.08099145,True
1390,0001390.bin,1000000000.0,1000000000.0,True
1391,0001391.bin,12195061.988782575,14645203.056562979,False
1392,0001392.bin,1000000000.0,1000000000.0,True
1393,0001393.bin,1000000000.0,1000000000.0,True
1394,0001394.bin,14155.012019646896,3126.7673998470436,False
1395,0001395.bin,1000000000.0,1000000000.0,True
1396,0001396.bin,999000000.0049603,999000000.0049603,True
1397,0001397.bin,73868.81461819464,609190.5705612898,False
1398,0001398.bin,18389.4951929289,5307.869699762415,False
1399,0001399.bin,241784.939703542,229723.94246669914,False
1400,0001400.bin,41186.95576976682,36563.904317348024,False
1401,0001401.bin,47153.662956932756,53267.62910378755,False
1402,0001402.bin,1364873.4950023557,3967769.874454709,False
1403,0001403.bin,20352.35909109299,31438.350284816563,False
1404,0001404.bin,87039239.13239595,210450740.50888774,False
1405,0001405.bin,69084.47459454299,9708.837596666132,False
1406,0001406.bin,1000000000.0,1000000000.0,True
1407,0001407.bin,1000000000.0,1000000000.0,True
1408,0001408.bin,28173834.07490872,221891356.41743174,False
1409,0001409.bin,1000000000.0,1000000000.0,True
1410,0001410.bin,399736.99218315474,25556.929280667555,False
1411,0001411.bin,999000000.0049607,999000000.0049607,True
1412,0001412.bin,999000000.0049614,999000000.0049614,True
1413,0001413.bin,138135.2088462047,245642.18221174958,False
1414,0001414.bin,999000000.0049609,999000000.0049609,True
1415,0001415.bin,44227214.82292029,28825023.796245232,False
1416,0001416.bin,78862.24781537773,646.1242332555765,False
1417,0001417.bin,72716.75834381898,29016.319717571,False
1418,0001418.bin,999000000.004961,999000000.004961,True
1419,0001419.bin,251694.17558069745,135720.45289184377,False
1420,0001420.bin,56146.089700443255,124310.63747674401,False
1421,0001421.bin,13189.462976470086,13189.462976470086,False
1422,0001422.bin,16554.075593184374,99588.59132116481,False
1423,0001423.bin,16553.036362699837,3205983.684967059,False
1424,0001424.bin,4095819.3865246307,1825720.116448637,False
1425,0001425.bin,999000000.0049605,999000000.0049605,True
1426,0001426.bin,15395625.052815637,5605752.003905851,False
1427,0001427.bin,999000000.0049603,999000000.0049603,True
1428,0001428.bin,39212552.36676743,6105367.430485097,False
1429,0001429.bin,18909.76861450077,95935.17655203222,False
1430,0001430.bin,427322.04904218373,680394.1051638363,False
1431,0001431.bin,5446268.055873719,6155977.885980387,False
1432,0001432.bin,151007.98365570072,1527427.5377428473,False
1433,0001433.bin,19203.00481621898,3336.6226756897986,False
1434,0001434.bin,115026.77586429402,114283.82999074749,False
1435,0001435.bin,48988135.256968014,92486239.39133993,False
1436,0001436.bin,87336.54888020895,51825.281114005455,False
1437,0001437.bin,15827062.62923925,766819781.032766,False
1438,0001438.bin,115815.48252018554,57937.930902246204,False
1439,0001439.bin,41482.790047758455,38873.80191579795,False
1440,0001440.bin,59851.01566060315,240688.7940292456,False
1441,0001441.bin,56893.98923930039,18417.000159752777,False
1442,0001442.bin,999000000.0049607,881024469.77317,True
1443,0001443.bin,17903717.648398418,2471437.908960214,False
1444,0001444.bin,1000000000.0,1000000000.0,True
1445,0001445.bin,138898.8007653816,87746.3867423775,False
1446,0001446.bin,395613164.8717929,24921655.137852807,False
1447,0001447.bin,1000000000.0,1000000000.0,True
1448,0001448.bin,1000000000.0,1000000000.0,True
1449,0001449.bin,9480395.365730459,710678.9095153839,False
1450,0001450.bin,214980.13709246257,215427.90686732443,False
1451,0001451.bin,8326092.444372586,1845652.9036232592,False
1452,0001452.bin,34055367.847605065,139589939.31465495,False
1453,0001453.bin,335566.06859567686,13875.805429469825,False
1454,0001454.bin,13104882.196552074,3735607.0304583213,False
1455,0001455.bin,38141.62939827669,770543.1924908523,False
1456,0001456.bin,8296637.188234211,642743.4776482593,False
1457,0001457.bin,30792.572461729596,25310.90878396316,False
1458,0001458.bin,2103823.114126165,3259830.027074598,False
1459,0001459.bin,15902.062387190237,14760.744828063262,False
1460,0001460.bin,32666.20110228869,55018.593906523696,False
1461,0001461.bin,17123316.707765583,10704833.320022479,False
1462,0001462.bin,35230.0519901736,168737.9139048129,False
1463,0001463.bin,1000000000.0,1000000000.0,True
1464,0001464.bin,17924.23170500483,16199.45551084657,False
1465,0001465.bin,1000000000.0,1000000000.0,True
1466,0001466.bin,35671.447818062334,76491.62451560228,False
1467,0001467.bin,1000000000.0,1000000000.0,True
1468,0001468.bin,38352.80103277751,30799.847075121343,False
1469,0001469.bin,108491.64424298679,1259.1316550717072,False
1470,0001470.bin,361021.0840121493,45968.10881993192,False
1471,0001471.bin,999000000.0049603,999000000.0049603,True
1472,0001472.bin,209931.62467958772,227158.2902459526,False
1473,0001473.bin,103691.05758275687,660547.6435351652,False
1474,0001474.bin,786153.4389087792,4502.951048477797,False
1475,0001475.bin,34469.12742924093,28601.043215952788,False
1476,0001476.bin,1731419.1987921372,4454344.69045735,False
1477,0001477.bin,698677957.7204353,298638971.2324033,False
1478,0001478.bin,65825.27458929161,49204.72288264807,False
1479,0001479.bin,282100.3275136236,601448.2688349186,False
1480,0001480.bin,1000000000.0,1000000000.0,True
1481,0001481.bin,127307669.7264791,150224485.32657987,False
1482,0001482.bin,1000000000.0,1000000000.0,True
1483,0001483.bin,1192142.3373725587,1503082.1432741422,False
1484,0001484.bin,6984624.804902869,814782.4026935258,False
1485,0001485.bin,276558.38846659014,156255.92439859852,False
1486,0001486.bin,941139.4924230552,982298.7698894478,False
1487,0001487.bin,149002.85771741113,148602.85790383152,False
1488,0001488.bin,1000000000.0,1000000000.0,True
1489,0001489.bin,222868.17359983115,290459.30863566406,False
1490,0001490.bin,12908.593617517798,11292.555573057527,False
1491,0001491.bin,71064.17402697225,87366.58264121819,False
1492,0001492.bin,21133.444723265715,10301.822511138935,False
1493,0001493.bin,19345.240828534963,19624.412777695867,False
1494,0001494.bin,456845.85965254204,157497.38913567874,False
1495,0001495.bin,37653.39891654191,27561.985936503563,False
1496,0001496.bin,1000000000.0,1000000000.0,True
1497,0001497.bin,24220.51351857816,24220.51351857816,False
1498,0001498.bin,46149094.04223955,51599067.309314474,False
1499,0001499.bin,17355.73798895079,67152.54512339598,False
1500,0001500.bin,1169472.9445532528,2112548.216177303,False
1501,0001501.bin,368071.6739538923,146275.25874612498,False
1502,0001502.bin,18856.005757434406,47016.830943107554,False
1503,0001503.bin,999000000.0049607,999000000.0049607,True
1504,0001504.bin,30927849.340026896,23605660.73801748,False
1505,0001505.bin,999000000.0049603,999000000.0049603,True
1506,0001506.bin,157036.10936451537,140886.91796473745,False
1507,0001507.bin,402206.4116610142,2609950.7053548945,False
1508,0001508.bin,999000000.0049616,999000000.0049616,True
1509,0001509.bin,1904897.6670660283,2309508.8594353506,False
1510,0001510.bin,394669.53113444237,1170335.0901662996,False
1511,0001511.bin,33209.78792782299,33146.04845809176,False
1512,0001512.bin,999000000.004961,999000000.004961,True
1513,0001513.bin,123732.09786588476,78597.79829802549,False
1514,0001514.bin,10915.695958350803,10935.37205552457,False
1515,0001515.bin,999000000.0049603,999000000.0049603,True
1516,0001516.bin,1000000000.0,1000000000.0,True
1517,0001517.bin,19185517.00407991,2490311.5470622373,False
1518,0001518.bin,10155.394935868659,17724.422323845865,False
1519,0001519.bin,23568.569594616387,4385.448721693609,False
1520,0001520.bin,1000000000.0,1000000000.0,True
1521,0001521.bin,610595.4716078837,525251.6821031468,False
1522,0001522.bin,1000000000.0,1000000000.0,True
1523,0001523.bin,477138762.6322996,1000000000.0,False
1524,0001524.bin,1000000000.0,1000000000.0,True
1525,0001525.bin,1000000000.0,1000000000.0,True
1526,0001526.bin,35574.14120367378,57018.038718163276,False
1527,0001527.bin,48907.95329722011,25959.838939519832,False
1528,0001528.bin,1000000000.0,1000000000.0,True
1529,0001529.bin,1000000000.0,1000000000.0,True
1530,0001530.bin,2251719.1225991677,111377.03304287432,False
1531,0001531.bin,1084382.4842269165,1114926.4728657831,False
1532,0001532.bin,1000000000.0,1000000000.0,True
1533,0001533.bin,27862106.42725615,23606246.65610374,False
1534,0001534.bin,999000000.0049607,999000000.0049607,True
1535,0001535.bin,2989359.969487099,854884.26314524,False
1536,0001536.bin,45179336.0085793,54892819.51442818,False
1537,0001537.bin,819526.385917411,999000000.0049607,False
1538,0001538.bin,290937063.9713884,526712166.06349605,False
1539,0001539.bin,1760129.60379857,540965.9901332642,False
1540,0001540.bin,735568.929874669,210947.29927334827,False
1541,0001541.bin,999000000.0049605,999000000.0049605,True
1542,0001542.bin,1000000000.0,1000000000.0,True
1543,0001543.bin,1000000000.0,1000000000.0,True
1544,0001544.bin,1000000000.0,1000000000.0,True
1545,0001545.bin,107942.4109317974,1034357.0809510584,False
1546,0001546.bin,60113163.84861834,74756204.22000043,False
1547,0001547.bin,5603562.068138996,8163769.284005562,False
1548,0001548.bin,130590155.07253516,35557666.462672815,False
1549,0001549.bin,90158.26749239744,143640.87874932028,False
1550,0001550.bin,1000000000.0,1000000000.0,True
1551,0001551.bin,349463.14361195726,295555.9720609986,False
1552,0001552.bin,1249007.678689454,26497189.77247374,False
1553,0001553.bin,999000000.0049607,999000000.0049607,True
1554,0001554.bin,999000000.0049613,693677771.8442172,True
1555,0001555.bin,55139.387129867675,424934.4516444908,False
1556,0001556.bin,1000000000.0,1000000000.0,True
1557,0001557.bin,1000000000.0,1000000000.0,True
1558,0001558.bin,999000000.0049607,336290052.09350836,True
1559,0001559.bin,40455345.69983126,203407262.84301072,False
1560,0001560.bin,999000000.004961,999000000.004961,True
1561,0001561.bin,112540.20908343677,1759650.102851294,False
1562,0001562.bin,999000000.0049608,999000000.0049608,True
1563,0001563.bin,396609.98229556344,349143.71880196146,False
1564,0001564.bin,3695703.2470681285,2617082.45922146,False
1565,0001565.bin,1000000000.0,1000000000.0,True
1566,0001566.bin,20726.03173231383,25692.86062804412,False
1567,0001567.bin,674240739.7698627,1000000000.0,False
1568,0001568.bin,16158.12877857842,26631.701447768464,False
1569,0001569.bin,1112280.1417095123,8722533.795540638,False
1570,0001570.bin,85659.26551884154,22004.28522828572,False
1571,0001571.bin,16814095.406652946,2092887.5341855201,False
1572,0001572.bin,1000000000.0,1000000000.0,True
1573,0001573.bin,1000000000.0,1000000000.0,True
1574,0001574.bin,27086.849758976445,6975.384294223067,False
1575,0001575.bin,376722.15922690433,295353.3221164729,False
1576,0001576.bin,41357.66669739475,1903138.14592639,False
1577,0001577.bin,198880474.35436586,973433193.7827137,False
1578,0001578.bin,2609128.9511668235,524393.2084435973,False
1579,0001579.bin,999000000.0049603,999000000.0049603,True
1580,0001580.bin,10758.87607823522,91668.51187384975,False
1581,0001581.bin,1000000000.0,1000000000.0,True
1582,0001582.bin,999000000.004961,999000000.004961,True
1583,0001583.bin,1000000000.0,1000000000.0,True
1584,0001584.bin,571450.5692243256,86971.53649294924,False
1585,0001585.bin,2462398.820737562,1439181.1422698202,False
1586,0001586.bin,1065000.038877852,203545.13765861542,False
1587,0001587.bin,288143.3488593862,218522.4234817592,False
1588,0001588.bin,999000000.0049605,999000000.0049605,True
1589,0001589.bin,800078.3998962695,602104.1618326548,False
1590,0001590.bin,638800811.2793907,165961445.3462436,False
1591,0001591.bin,104371.44178112158,538241.3010164913,False
1592,0001592.bin,23886.296994753346,442311.87491317664,False
1593,0001593.bin,999000000.0049608,999000000.0049608,True
1594,0001594.bin,1000000000.0,1000000000.0,True
1595,0001595.bin,1000000000.0,1000000000.0,True
1596,0001596.bin,101619.69802157291,44695.95214253547,False
1597,0001597.bin,999000000.0049611,999000000.0049611,True
1598,0001598.bin,780604.814164274,89083.3914020223,False
1599,0001599.bin,74983.35467207106,37991.807003392125,False
1600,0001600.bin,1000000000.0,1000000000.0,True
1601,0001601.bin,315809.0846450469,416293.0076766953,False
1602,0001602.bin,1111167.0565745723,67529.26617411715,False
1603,0001603.bin,7987196.333747848,3820296.7635083906,False
1604,0001604.bin,21282.020041537355,14213.451413893632,False
1605,0001605.bin,33937.90744645378,79441.58416960873,False
1606,0001606.bin,1000000000.0,1000000000.0,True
1607,0001607.bin,999000000.0049611,999000000.0049611,True
1608,0001608.bin,632675.3781048364,1922087.890341166,False
1609,0001609.bin,4015813.0495928675,980735.0051432858,False
1610,0001610.bin,62726.70497596622,25704.01503524472,False
1611,0001611.bin,1000000000.0,1000000000.0,True
1612,0001612.bin,1000000000.0,1000000000.0,True
1613,0001613.bin,1000000000.0,1000000000.0,True
1614,0001614.bin,1000000000.0,1000000000.0,True
1615,0001615.bin,488162288.1342101,649520385.2173972,False
1616,0001616.bin,1249898.4724229595,295290.3793901132,False
1617,0001617.bin,25075.28059210406,29000.800542335302,False
1618,0001618.bin,90707.05047037685,62056.92092854599,False
1619,0001619.bin,119586.26105206249,120046.29374664438,False
1620,0001620.bin,2908378.7650753316,3536125.1101127467,False
1621,0001621.bin,59899.651647289335,27182.181835423995,False
1622,0001622.bin,3653377.6755891615,15091390.154178081,False
1623,0001623.bin,1779306.6625621386,5348105.946620188,False
1624,0001624.bin,3636352.724602672,1153256.584168648,False
1625,0001625.bin,66211.34871437564,62439.87736217573,False
1626,0001626.bin,32369812.456460893,7181776.25087856,False
1627,0001627.bin,261807.65488912197,125982.30899349399,False
1628,0001628.bin,999000000.0049608,999000000.0049608,True
1629,0001629.bin,19048.47124316937,11723.732301089007,False
1630,0001630.bin,1000000000.0,1000000000.0,True
1631,0001631.bin,562357.4410774009,278150.5934922729,False
1632,0001632.bin,10926.365391325307,8972.334952279734,False
1633,0001633.bin,1000000000.0,1000000000.0,True
1634,0001634.bin,1746871.8286909368,584277.9642595461,False
1635,0001635.bin,16792487.347614,146403276.40481818,False
1636,0001636.bin,54546.610061367304,58697.33125846802,False
1637,0001637.bin,58430.907203194656,3257.5372358170657,False
1638,0001638.bin,875163.4603463057,973654.2429002653,False
1639,0001639.bin,1000000000.0,1000000000.0,True
1640,0001640.bin,387661.51500155753,76681.21479703647,False
1641,0001641.bin,277710.7911511276,572666.0531952021,False
1642,0001642.bin,2364962.025082799,3761748.353774774,False
1643,0001643.bin,24085.1017864439,23868.803281597062,False
1644,0001644.bin,184649.46793374518,90565.8883295319,False
1645,0001645.bin,507427.0086780802,165550.2129569123,False
1646,0001646.bin,999000000.0049605,999000000.0049605,True
1647,0001647.bin,999000000.0049608,999000000.0049608,True
1648,0001648.bin,53220.2748346992,521484.92193238315,False
1649,0001649.bin,27474.378806657674,27321.092310189502,False
1650,0001650.bin,366702.76491836534,70193.88777802791,False
1651,0001651.bin,21955.37211348049,46607.54733719758,False
1652,0001652.bin,58509.88872003555,154809.80053805528,False
1653,0001653.bin,1000000000.0,1000000000.0,True
1654,0001654.bin,41123932.345516115,47719650.139818944,False
1655,0001655.bin,80778.58882925357,5201455.17875922,False
1656,0001656.bin,4666919.667878173,999000000.0049609,False
1657,0001657.bin,34305.89896110316,38683.10312184667,False
1658,0001658.bin,1693928.0582624301,1549498.3684419396,False
1659,0001659.bin,5381605.298921515,230638.98490851972,False
1660,0001660.bin,33416.49087123945,18002.58968353841,False
1661,0001661.bin,970490.2364180508,156822.82462802881,False
1662,0001662.bin,77947.96747591242,76936.7615732362,False
1663,0001663.bin,999000000.0049607,999000000.0049607,True
1664,0001664.bin,1367583.461705525,2464434.6732640266,False
1665,0001665.bin,50844773.49850744,109108847.40334393,False
